text,label
"fridge, snacks, cold, food. I am looking for snacks inside the fridge.",Kitchen
"knife, meat, cutting, board. I am preparing chicken for cooking.",Kitchen
"oven, timer, baking, heat. I am waiting for the cake to finish baking.",Kitchen
"pan, eggs, frying, oil. I am cooking scrambled eggs for breakfast.",Kitchen
"table, chop, vegetables, meal. I am preparing ingredients on the table.",Kitchen
"spoon, taste, soup, cooking. I am tasting soup while cooking.",Kitchen
"blender, mix, fruit, smoothie. I am blending fruits into a drink.",Kitchen
"sink, wash, plates, water. I am cleaning dishes after dinner.",Kitchen
"stove, pot, boiling, water. I am boiling water for pasta.",Kitchen
"knife, herbs, cutting, board. I am chopping herbs for seasoning.",Kitchen
"fridge, vegetables, storage, cold. I am storing vegetables in the fridge.",Kitchen
"oven, roast, chicken, heat. I am roasting chicken in the oven.",Kitchen
"pan, stir, vegetables, heat. I am stir-frying vegetables.",Kitchen
"table, meal, plate, serving. I am serving food onto plates.",Kitchen
"spices, cooking, flavor, jar. I am seasoning food while cooking.",Kitchen
"sink, sponge, soap, dishes. I am scrubbing plates with a sponge.",Kitchen
"blender, ice, fruit, drink. I am making a cold smoothie.",Kitchen
"knife, bread, cutting, board. I am slicing bread for breakfast.",Kitchen
"stove, sauce, pot, simmer. I am cooking sauce in a pot.",Kitchen
"oven, tray, cookies, baking. I am baking cookies for dessert.",Kitchen
"fridge, drink, cold, bottle. I am grabbing a cold drink.",Kitchen
"pan, heat, oil, cooking. I am heating oil in a pan.",Kitchen
"sink, rinse, vegetables, water. I am cleaning vegetables before cooking.",Kitchen
"table, prep, food, cutting. I am preparing ingredients for cooking.",Kitchen
"spoon, stir, pot, soup. I am stirring a pot of soup.",Kitchen
"knife, onion, chopping, board. I am chopping onions carefully.",Kitchen
"oven, baking, bread, heat. I am baking fresh bread.",Kitchen
"fridge, leftovers, food, storage. I am storing leftovers in the fridge.",Kitchen
"sink, wash, hands, soap. I am washing my hands before cooking.",Kitchen
"pan, fry, fish, oil. I am frying fish on the stove.",Kitchen
"stove, boil, noodles, pot. I am boiling noodles for lunch.",Kitchen
"table, plate, meal, serve. I am serving dinner to the table.",Kitchen
"blender, fruit, juice, mix. I am blending fruits into juice.",Kitchen
"knife, meat, slicing, board. I am slicing meat for cooking.",Kitchen
"oven, heat, pizza, baking. I am baking pizza in the oven.",Kitchen
"sink, dishes, soap, cleaning. I am washing dishes after cooking.",Kitchen
"spices, taste, cooking, jar. I am adding spices to enhance flavor.",Kitchen
"fridge, cold, food, storage. I am organizing food inside the fridge.",Kitchen
,
"tools, wrench, bolts, oil. I am tightening bolts while fixing a car in the garage.",Garage
"hammer, nails, wood, workbench. I am repairing a wooden shelf in the garage.",Garage
"screwdriver, screws, toolbox, parts. I am assembling parts using tools on the workbench.",Garage
"car, tire, jack, repair. I am changing a flat tire in the garage.",Garage
"oil, engine, check, dipstick. I am checking engine oil levels before driving.",Garage
"drill, wood, sawdust, bench. I am drilling holes into a wooden board.",Garage
"toolbox, wrench, storage, tools. I am organizing tools inside the toolbox.",Garage
"bike, chain, repair, grease. I am fixing a bicycle chain in the garage.",Garage
"saw, wood, cutting, plank. I am cutting wood for a small project.",Garage
"lights, wiring, repair, tools. I am fixing garage electrical wiring.",Garage
"car, hood, engine, inspection. I am inspecting the car engine under the hood.",Garage
"hammer, metal, repair, workbench. I am hammering nails into wood pieces.",Garage
"screw, drill, assembly, furniture. I am assembling a cabinet in the garage.",Garage
"tire, pump, air, vehicle. I am inflating car tires using a pump.",Garage
"oil can, engine, maintenance, garage. I am lubricating machine parts.",Garage
"toolbox, screws, bolts, sorting. I am sorting screws and bolts.",Garage
"bike, repair, chain, tools. I am repairing my bicycle.",Garage
"wood, plank, cutting, saw. I am cutting wood planks carefully.",Garage
"wrench, pipe, leak, repair. I am fixing a leaking pipe connection.",Garage
"car, wash, water, sponge. I am washing the car inside the garage.",Garage
"drill, wall, hole, installation. I am drilling holes for mounting shelves.",Garage
"hammer, nail, fix, wood. I am fixing broken furniture parts.",Garage
"toolbox, storage, tools, shelf. I am arranging tools neatly.",Garage
"screwdriver, furniture, assembly, chair. I am tightening screws on a chair.",Garage
"bike, tire, patch, repair. I am patching a bicycle tire.",Garage
"engine, oil, check, maintenance. I am checking engine performance.",Garage
"wood, saw, cut, board. I am cutting boards for a project.",Garage
"wrench, bolt, tighten, machine. I am tightening bolts on equipment.",Garage
"drill, wood, hole, tool. I am drilling holes in wood panels.",Garage
"car, battery, check, maintenance. I am checking the car battery.",Garage
"saw, metal, cutting, spark. I am cutting metal pieces carefully.",Garage
"hammer, repair, nail, wood. I am repairing a broken table.",Garage
"toolbox, wrench, screw, organization. I am organizing mechanical tools.",Garage
"bike, chain, oil, repair. I am oiling a bicycle chain.",Garage
"engine, parts, inspection, hood. I am inspecting engine parts.",Garage
"screwdriver, bolts, assembly, furniture. I am assembling a table.",Garage
"wood, sanding, smooth, plank. I am sanding wood surfaces.",Garage
"car, tire, pressure, pump. I am checking tire pressure.",Garage
"drill, wall, shelf, install. I am installing a shelf on the wall.",Garage
"hammer, nail, fix, furniture. I am fixing loose furniture joints.",Garage
"toolbox, tools, storage, garage. I am storing tools properly.",Garage
"bike, repair, brake, adjustment. I am adjusting bicycle brakes.",Garage
"saw, wood, cut, project. I am working on a wood project.",Garage
"wrench, pipe, fix, leak. I am repairing plumbing in garage area.",Garage
"car, engine, check, oil. I am checking car engine fluids.",Garage
"drill, metal, hole, tool. I am drilling into metal sheets.",Garage
"hammer, wood, repair, nail. I am fixing wooden structures.",Garage
"toolbox, parts, screws, organize. I am sorting mechanical parts.",Garage
"bike, wheel, repair, tools. I am fixing a bicycle wheel.",Garage
"engine, maintenance, tools, garage. I am performing vehicle maintenance.",Garage
"car, repair, tools, work. I am working on car repairs.",Garage
,
"bread, flour, oven, tray. I am buying freshly baked bread from the display counter.",Bakery
"cake, frosting, candles, display. I am choosing a birthday cake for a celebration.",Bakery
"cookies, sugar, rack, basket. I am picking cookies from the bakery shelf.",Bakery
"pastry, cream, counter, sweet. I am selecting a cream-filled pastry for dessert.",Bakery
"baguette, bread, crust, oven. I am grabbing a warm baguette from the rack.",Bakery
"donut, glaze, box, sugar. I am ordering a box of glazed donuts.",Bakery
"bread, slicing, loaf, knife. I am slicing fresh bread at home after buying it.",Bakery
"oven, baking, dough, heat. I am watching bread bake behind the glass oven.",Bakery
"counter, cashier, order, bread. I am paying for pastries at the bakery counter.",Bakery
"cupcake, icing, color, tray. I am choosing colorful cupcakes for a party.",Bakery
"flour, dough, knead, hands. I am preparing dough with flour on the table.",Bakery
"cookies, chocolate, bite, snack. I am selecting chocolate chip cookies.",Bakery
"cake, slice, plate, dessert. I am ordering a slice of cake.",Bakery
"bakery, smell, bread, fresh. I am enjoying the smell of fresh bread.",Bakery
"pastry, butter, layer, shelf. I am picking a flaky butter pastry.",Bakery
"bag, bread, loaf, purchase. I am placing bread into a paper bag.",Bakery
"donut, sugar, glaze, box. I am filling a donut box selection.",Bakery
"oven, tray, buns, baking. I am watching dinner rolls bake.",Bakery
"counter, display, cakes, choice. I am comparing cake designs.",Bakery
"bread, crust, slice, warm. I am tasting fresh bread samples.",Bakery
"cookies, tray, bake, oven. I am baking cookies at home.",Bakery
"cake, frosting, decorate, icing. I am decorating a cake with frosting.",Bakery
"pastry, cream, filling, dessert. I am enjoying a cream pastry.",Bakery
"baguette, bakery, shelf, bread. I am selecting a crispy baguette.",Bakery
"donut, snack, sweet, bite. I am eating a sweet donut.",Bakery
"oven, heat, bread, rise. I am checking bread as it rises.",Bakery
"flour, dough, knead, mix. I am kneading dough for baking.",Bakery
"counter, pay, order, bakery. I am placing an order for pastries.",Bakery
"cake, birthday, candles, celebration. I am buying a birthday cake.",Bakery
"cookies, chocolate, jar, snack. I am choosing cookies for snacking.",Bakery
"pastry, shelf, bakery, sweet. I am browsing pastry selections.",Bakery
"bread, loaf, warm, basket. I am picking warm bread loaves.",Bakery
"donut, glaze, sugar, treat. I am selecting glazed donuts.",Bakery
"oven, baking, pastry, heat. I am baking croissants in the oven.",Bakery
"cake, slice, dessert, fork. I am eating a slice of cake.",Bakery
"cookies, bake, tray, kitchen. I am baking cookies in trays.",Bakery
"bread, flour, crust, baking. I am preparing artisan bread.",Bakery
"pastry, cream, filling, bite. I am tasting a cream pastry.",Bakery
"counter, bakery, order, cash. I am paying for baked goods.",Bakery
"donut, box, sugar, glaze. I am packing donuts into a box.",Bakery
"cake, frosting, design, decoration. I am decorating a cake order.",Bakery
"bread, loaf, slicing, knife. I am slicing bread for breakfast.",Bakery
"cookies, oven, bake, smell. I am enjoying fresh baked cookies.",Bakery
"pastry, shelf, bakery, selection. I am choosing pastries from shelves.",Bakery
"baguette, crust, bread, fresh. I am buying a fresh baguette.",Bakery
"donut, snack, sugar, bite. I am eating a donut snack.",Bakery
"cake, celebration, birthday, party. I am picking a cake for party.",Bakery
"cookies, chocolate, dough, bake. I am preparing cookie dough.",Bakery
"bread, oven, bake, rise. I am checking baking bread.",Bakery
"pastry, cream, dessert, sweet. I am enjoying a pastry dessert.",Bakery
"counter, order, bakery, pay. I am ordering bread at counter.",Bakery
"cake, frosting, slice, dessert. I am serving cake slices.",Bakery
,
"bread, flour, oven, tray. I am buying freshly baked bread from the display counter.",Bakery
"cake, frosting, candles, display. I am choosing a birthday cake for a celebration.",Bakery
"cookies, sugar, rack, basket. I am picking cookies from the bakery shelf.",Bakery
"pastry, cream, counter, sweet. I am selecting a cream-filled pastry for dessert.",Bakery
"baguette, bread, crust, oven. I am grabbing a warm baguette from the rack.",Bakery
"donut, glaze, box, sugar. I am ordering a box of glazed donuts.",Bakery
